Company,Agency,Seniority,Rating Code,Market,Rating,Rating Date,Watch Code,Watch Eff Date,Outlook,Outlook Eff Date,Rating Endorsement,Affirmation Date
CMA CGM SA,S&P,Senior Unsecured,SSU,Domestic,NR,2023-02-10,,,,,,
CMA CGM SA,S&P,Senior Unsecured,SSU,Domestic,BB+,2022-05-09,,,,,,
CMA CGM SA,S&P,Senior Unsecured,SSU,Domestic,BB-,2021-07-29,,,,,,
CMA CGM SA,S&P,Senior Unsecured,SSU,Domestic,B,2021-03-04,,,,,,
CMA CGM SA,S&P,Senior Unsecured,SSU,Domestic,B-,2017-11-01,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,BB+,2022-05-09,--,,STABLE,2022-05-09,EURUKE,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,BB,2021-07-29,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,BB-,2021-03-04,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,B+,2017-10-10,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,B,2016-04-01,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,B+,2014-05-12,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,B,2013-07-15,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,B-,2013-02-28,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,CCC+,2012-06-14,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,B-,2012-03-09,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,B+,2011-04-11,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,BB-,2009-06-30,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,BB+,2008-11-25,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,BBB-,2005-04-25,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,BB+,2004-05-18,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Foreign,BB,2003-04-17,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,BB+,2022-05-09,--,,STABLE,2022-05-09,EURUKE,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,BB,2021-07-29,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,BB-,2021-03-04,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,B+,2017-10-10,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,B,2016-04-01,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,B+,2014-05-12,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,B,2013-07-15,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,B-,2013-02-28,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,CCC+,2012-06-14,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,B-,2012-03-09,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,B+,2011-04-11,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,BB-,2009-06-30,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,BB+,2008-11-25,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,BBB-,2005-04-25,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,BB+,2004-05-18,,,,,,
CMA CGM SA,S&P,Long-term Issuer Rating,SPI,Domestic,BB,2003-04-17,,,,,,
CMA CGM SA,S&P,Short-term Issuer Credit Rating,SIS,Foreign,B,2022-12-01,--,,--,,EURUKE,
CMA CGM SA,S&P,Short-term Issuer Credit Rating,SIS,Domestic,B,2022-12-01,--,,--,,EURUKE,
CMA CGM SA,S&P,Commercial Paper,SCP,Foreign,B,2023-11-06,--,,--,,EURUKE,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Foreign,WR,2015-07-08,--,,--,,--,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Foreign,B3,2015-05-12,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Foreign,Caa1,2013-10-15,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Foreign,Caa2,2012-03-13,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Foreign,Caa1,2011-12-02,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Foreign,B3,2011-09-08,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Foreign,B2,2011-05-04,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Domestic,Ba1,2024-06-24,--,,--,,EURUKE,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Domestic,WR,2023-01-31,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Domestic,Ba3,2022-05-13,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Domestic,B2,2021-09-13,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Domestic,B3,2021-03-09,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Domestic,Caa1,2019-09-25,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Domestic,B3,2015-05-12,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Domestic,Caa1,2013-10-15,,,,,,
CMA CGM SA,Moody's,Senior Unsecured,MSU,Domestic,Caa2,2012-03-13,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,Ba1-PD,2023-06-02,--,,--,,EURUKE,2024-06-03
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,Ba2-PD,2022-05-13,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,Ba3-PD,2021-09-13,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,B1-PD,2021-03-09,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,B2-PD,2019-09-25,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,B1-PD,2015-05-12,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,B2-PD,2013-10-15,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,B3-PD,2013-03-21,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,Caa1-PD,2012-03-13,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,B2,2011-12-02,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,B1,2011-09-08,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,Ba3,2011-05-04,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,(P)Ba3,2011-04-06,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,WR,2009-06-08,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,B1,2009-06-05,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Foreign,Ba1,2007-04-04,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,Ba1-PD,2023-06-02,--,,--,,EURUKE,2024-06-03
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,Ba2-PD,2022-05-13,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,Ba3-PD,2021-09-13,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,B1-PD,2021-03-09,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,B2-PD,2019-09-25,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,B1-PD,2015-05-12,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,B2-PD,2013-10-15,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,B3-PD,2013-03-21,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,Caa1-PD,2012-03-13,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,B2,2011-12-02,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,B1,2011-09-08,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,Ba3,2011-05-04,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,(P)Ba3,2011-04-06,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,WR,2009-06-08,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,B1,2009-06-05,,,,,,
CMA CGM SA,Moody's,Probability of Default Rating,MPD,Domestic,Ba1,2007-04-04,,,,,,
CMA CGM SA,Moody's,Long-term Issuer Rating,MIS,Foreign,WR,2005-08-16,--,,--,,--,
CMA CGM SA,Moody's,Long-term Issuer Rating,MIS,Foreign,B1,2003-04-22,,,,,,
CMA CGM SA,Moody's,Long-term Issuer Rating,MIS,Domestic,WR,2005-08-16,--,,--,,--,
CMA CGM SA,Moody's,Long-term Issuer Rating,MIS,Domestic,B1,2003-04-22,,,,,,
CMA CGM SA,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD4 - 53% **,2025-06-24,--,,--,,--,
CMA CGM SA,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD4 - 63%,2024-06-24,,,,,,
CMA CGM SA,Moody's,LGD Senior Unsecured,MGU,Domestic,WR,2023-01-31,,,,,,
CMA CGM SA,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD5 - 85%,2022-05-13,,,,,,
CMA CGM SA,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD6 - 94%,2021-09-13,,,,,,
CMA CGM SA,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD5 - 89%,2021-03-09,,,,,,
CMA CGM SA,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD6 - 92%,2020-10-12,,,,,,
CMA CGM SA,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD5 - 88%,2020-07-06,,,,,,
CMA CGM SA,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD6 - 92%,2020-02-04,,,,,,
CMA CGM SA,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD5 - 89%,2019-09-25,,,,,,
CMA CGM SA,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD5 - 76%,2015-05-12,,,,,,
CMA CGM SA,Moody's,Derived Long-term Issuer Rating,MDL,Foreign,Ba1,2024-06-03,--,,STA,2024-06-03,EURUKE,
CMA CGM SA,Moody's,Derived Long-term Issuer Rating,MDL,Domestic,Ba1,2024-06-03,--,,STA,2024-06-03,EURUKE,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,Ba1,2023-06-02,--,,--,,EURUKE,2024-06-03
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,Ba2,2022-05-13,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,Ba3,2021-09-13,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,B1,2021-03-09,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,B2,2019-09-25,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,B1,2015-05-12,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,B2,2013-10-15,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,B3,2012-03-13,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,B2,2011-12-02,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,B1,2011-09-08,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,Ba3,2011-05-04,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,(P)Ba3,2011-04-06,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,WR,2009-06-08,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,B1,2009-06-05,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Foreign,Ba1,2006-07-11,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,Ba1,2023-06-02,--,,--,,EURUKE,2024-06-03
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,Ba2,2022-05-13,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,Ba3,2021-09-13,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,B1,2021-03-09,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,B2,2019-09-25,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,B1,2015-05-12,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,B2,2013-10-15,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,B3,2012-03-13,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,B2,2011-12-02,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,B1,2011-09-08,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,Ba3,2011-05-04,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,(P)Ba3,2011-04-06,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,WR,2009-06-08,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,B1,2009-06-05,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,Ba1,2006-07-11,,,,,,
CMA CGM SA,Moody's,Corporate Family Rating,MCF,Domestic,Ba2,2003-04-22,,,,,,
CMA CGM SA,Fitch,Senior Unsecured,FSU,Foreign,WD,2009-06-03,--,,--,,--,
CMA CGM SA,Fitch,Senior Unsecured,FSU,Foreign,BB+,2008-12-16,,,,,,
CMA CGM SA,Fitch,Senior Unsecured,FSU,Foreign,BBB-,2006-07-17,,,,,,
CMA CGM SA,Fitch,Short-term Issuer Rating,FSS,Foreign,WD,2007-06-12,--,,--,,--,
CMA CGM SA,Fitch,Short-term Issuer Rating,FSS,Foreign,F3,2006-07-17,,,,,,
CMA CGM SA,Fitch,Short-term Issuer Default Rating,FDS,Foreign,WD,2009-06-03,--,,--,,--,
CMA CGM SA,Fitch,Short-term Issuer Default Rating,FDS,Foreign,B,2008-12-16,,,,,,
CMA CGM SA,Fitch,Short-term Issuer Default Rating,FDS,Foreign,F3,2007-06-12,,,,,,
CMA CGM SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,WD,2009-06-03,--,,--,,--,
CMA CGM SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BB+,2008-12-16,,,,,,
CMA CGM SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB-,2006-07-17,,,,,,
CECONOMY AG,S&P,Senior Unsecured,SSU,Foreign,BBB-,2012-10-11,--,,--,,EUR,
CECONOMY AG,S&P,Senior Unsecured,SSU,Foreign,BBB,2009-04-30,,,,,,
CECONOMY AG,S&P,Senior Unsecured,SSU,Foreign,BBB+,2008-05-02,,,,,,
CECONOMY AG,S&P,Senior Unsecured,SSU,Foreign,BBB,2003-12-05,,,,,,
CECONOMY AG,S&P,Senior Unsecured,SSU,Domestic,BB,2026-04-24,,,,,,
CECONOMY AG,S&P,Senior Unsecured,SSU,Domestic,BB-,2023-04-13,POS,2025-08-06,--,,EURUKE,2025-08-06
CECONOMY AG,S&P,Senior Unsecured,SSU,Domestic,BBB-,2012-10-11,,,,,,
CECONOMY AG,S&P,Senior Secured,SSE,Domestic,BB-,2023-04-13,--,,--,,EURUKE,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Foreign,BB-,2023-04-13,POS,2025-08-06,--,,EURUKE,2025-08-06
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Foreign,NR,2017-08-01,,,,,,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Foreign,BBB-,2012-10-11,,,,,,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Foreign,BBB,2009-04-30,,,,,,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Foreign,BBB+,2008-05-02,,,,,,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Foreign,BBB,2002-12-19,,,,,,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Foreign,BBB+,2000-05-23,,,,,,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Domestic,BB-,2023-04-13,POS,2025-08-06,--,,EURUKE,2025-08-06
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Domestic,NR,2017-08-01,,,,,,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Domestic,BBB-,2012-10-11,,,,,,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Domestic,BBB,2009-04-30,,,,,,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Domestic,BBB+,2008-05-02,,,,,,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Domestic,BBB,2002-12-19,,,,,,
CECONOMY AG,S&P,Long-term Issuer Rating,SPI,Domestic,BBB+,2000-05-23,,,,,,
CECONOMY AG,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,BBB-,2012-10-11,--,,--,,EUR,
CECONOMY AG,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,BBB-,2012-10-11,--,,--,,EUR,
CECONOMY AG,S&P,Short-term MTN Rating,SMT,Domestic,NR,2011-06-23,--,,--,,--,
CECONOMY AG,S&P,Short-term Issuer Credit Rating,SIS,Foreign,NR,2017-08-01,--,,--,,--,
CECONOMY AG,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-3,2012-10-11,,,,,,
CECONOMY AG,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-2,2000-05-23,,,,,,
CECONOMY AG,S&P,Short-term Issuer Credit Rating,SIS,Domestic,NR,2017-08-01,--,,--,,--,
CECONOMY AG,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-3,2012-10-11,,,,,,
CECONOMY AG,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-2,2000-05-23,,,,,,
CECONOMY AG,S&P,Commercial Paper,SCP,Foreign,A-3,2012-10-11,--,,--,,EUR,
CECONOMY AG,Moody's,Senior Unsecured,MSU,Foreign,WR **,2016-05-02,--,,--,,EUR,
CECONOMY AG,Moody's,Senior Unsecured,MSU,Foreign,Baa3,2012-10-09,,,,,,
CECONOMY AG,Moody's,Senior Unsecured,MSU,Foreign,Baa2,2005-11-22,,,,,,
CECONOMY AG,Moody's,Senior Unsecured,MSU,Domestic,WR,2023-05-05,--,,--,,EURUKE,
CECONOMY AG,Moody's,Senior Unsecured,MSU,Domestic,B2,2023-02-21,,,,,,
CECONOMY AG,Moody's,Senior Unsecured,MSU,Domestic,B1,2022-11-22,,,,,,
CECONOMY AG,Moody's,Senior Unsecured,MSU,Domestic,Ba3,2022-09-20,,,,,,
CECONOMY AG,Moody's,Senior Unsecured,MSU,Domestic,Ba1,2021-06-18,,,,,,
CECONOMY AG,Moody's,Short-term Issuer Rating,MSS,Foreign,WR,2021-05-19,--,,--,,EURUKE,
CECONOMY AG,Moody's,Short-term Issuer Rating,MSS,Foreign,NP,2020-04-10,,,,,,
CECONOMY AG,Moody's,Short-term Issuer Rating,MSS,Foreign,P-3,2012-10-09,,,,,,
CECONOMY AG,Moody's,Short-term Issuer Rating,MSS,Foreign,P-2,2000-05-23,,,,,,
CECONOMY AG,Moody's,Short-term Issuer Rating,MSS,Domestic,WR,2021-05-19,--,,--,,EURUKE,
CECONOMY AG,Moody's,Short-term Issuer Rating,MSS,Domestic,NP,2020-04-10,,,,,,
CECONOMY AG,Moody's,Short-term Issuer Rating,MSS,Domestic,P-3,2012-10-09,,,,,,
CECONOMY AG,Moody's,Short-term Issuer Rating,MSS,Domestic,P-2,2000-05-23,,,,,,
CECONOMY AG,Moody's,Probability of Default Rating,MPD,Foreign,WR,2023-05-05,--,,--,,EURUKE,
CECONOMY AG,Moody's,Probability of Default Rating,MPD,Foreign,B1-PD,2023-02-21,,,,,,
CECONOMY AG,Moody's,Probability of Default Rating,MPD,Foreign,Ba3-PD,2022-11-22,,,,,,
CECONOMY AG,Moody's,Probability of Default Rating,MPD,Foreign,Ba2-PD,2022-09-20,,,,,,
CECONOMY AG,Moody's,Probability of Default Rating,MPD,Foreign,Ba1-PD,2020-04-10,,,,,,
CECONOMY AG,Moody's,Probability of Default Rating,MPD,Domestic,WR,2023-05-05,--,,--,,EURUKE,
CECONOMY AG,Moody's,Probability of Default Rating,MPD,Domestic,B1-PD,2023-02-21,,,,,,
CECONOMY AG,Moody's,Probability of Default Rating,MPD,Domestic,Ba3-PD,2022-11-22,,,,,,
CECONOMY AG,Moody's,Probability of Default Rating,MPD,Domestic,Ba2-PD,2022-09-20,,,,,,
CECONOMY AG,Moody's,Probability of Default Rating,MPD,Domestic,Ba1-PD,2020-04-10,,,,,,
CECONOMY AG,Moody's,Long-term Issuer Rating,MIS,Foreign,WR,2021-05-19,--,,--,,EURUKE,
CECONOMY AG,Moody's,Long-term Issuer Rating,MIS,Foreign,Ba1,2020-04-10,,,,,,
CECONOMY AG,Moody's,Long-term Issuer Rating,MIS,Foreign,Baa3,2012-10-09,,,,,,
CECONOMY AG,Moody's,Long-term Issuer Rating,MIS,Foreign,Baa2,2005-11-22,,,,,,
CECONOMY AG,Moody's,Long-term Issuer Rating,MIS,Foreign,Baa1,2000-05-23,,,,,,
CECONOMY AG,Moody's,Long-term Issuer Rating,MIS,Domestic,WR,2021-05-19,--,,--,,EURUKE,
CECONOMY AG,Moody's,Long-term Issuer Rating,MIS,Domestic,Ba1,2020-04-10,,,,,,
CECONOMY AG,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa3,2012-10-09,,,,,,
CECONOMY AG,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa2,2005-11-22,,,,,,
CECONOMY AG,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa1,2000-05-23,,,,,,
CECONOMY AG,Moody's,LGD Senior Unsecured,MGU,Domestic,WR **,2023-05-05,--,,--,,--,
CECONOMY AG,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD5 - 75%,2023-02-21,,,,,,
CECONOMY AG,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD5 - 81%,2022-11-22,,,,,,
CECONOMY AG,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD5 - 85%,2022-09-20,,,,,,
CECONOMY AG,Moody's,Commercial Paper,MCP,Domestic,WR,2023-05-05,--,,--,,EURUKE,
CECONOMY AG,Moody's,Commercial Paper,MCP,Domestic,NP,2020-04-10,,,,,,
CECONOMY AG,Moody's,Commercial Paper,MCP,Domestic,P-3,2017-07-13,,,,,,
CECONOMY AG,Moody's,Commercial Paper,MCP,Domestic,NP,2017-06-27,,,,,,
CECONOMY AG,Moody's,Commercial Paper,MCP,Domestic,P-3,2016-04-01,,,,,,
CECONOMY AG,Moody's,Corporate Family Rating,MCF,Foreign,WR,2023-05-05,--,,--,,EURUKE,
CECONOMY AG,Moody's,Corporate Family Rating,MCF,Foreign,B1,2023-02-21,,,,,,
CECONOMY AG,Moody's,Corporate Family Rating,MCF,Foreign,Ba3,2022-11-22,,,,,,
CECONOMY AG,Moody's,Corporate Family Rating,MCF,Foreign,Ba2,2022-09-20,,,,,,
CECONOMY AG,Moody's,Corporate Family Rating,MCF,Foreign,Ba1,2020-04-10,,,,,,
CECONOMY AG,Moody's,Corporate Family Rating,MCF,Domestic,WR,2023-05-05,--,,--,,EURUKE,
CECONOMY AG,Moody's,Corporate Family Rating,MCF,Domestic,B1,2023-02-21,,,,,,
CECONOMY AG,Moody's,Corporate Family Rating,MCF,Domestic,Ba3,2022-11-22,,,,,,
CECONOMY AG,Moody's,Corporate Family Rating,MCF,Domestic,Ba2,2022-09-20,,,,,,
CECONOMY AG,Moody's,Corporate Family Rating,MCF,Domestic,Ba1,2020-04-10,,,,,,
CECONOMY AG,Fitch,Senior Unsecured,FSU,Foreign,WD,2016-05-02,--,,--,,EUR,
CECONOMY AG,Fitch,Senior Unsecured,FSU,Foreign,BBB-,2014-03-10,,,,,,
CECONOMY AG,Fitch,Senior Unsecured,FSU,Foreign,BBB,2006-11-16,,,,,,
CECONOMY AG,Fitch,Senior Unsecured,FSU,Domestic,BB,2022-12-13,Pos,2025-11-17,--,,EURUKE,2025-11-17
CECONOMY AG,Fitch,Senior Unsecured,FSU,Domestic,BBB-,2016-02-26,,,,,,
CECONOMY AG,Fitch,Senior Unsecured,FSU,Domestic,WD,2015-03-05,,,,,,
CECONOMY AG,Fitch,Senior Unsecured,FSU,Domestic,BBB-,2014-03-10,,,,,,
CECONOMY AG,Fitch,Short-term Issuer Rating,FSS,Foreign,WD **,2013-01-01,--,,--,,--,
CECONOMY AG,Fitch,Short-term Issuer Rating,FSS,Foreign,F3,2003-02-26,,,,,,
CECONOMY AG,Fitch,Long-term Issuer Rating,FIS,Foreign,WD **,2007-03-01,--,,--,,--,
CECONOMY AG,Fitch,Long-term Issuer Rating,FIS,Foreign,BBB,2003-02-26,,,,,,
CECONOMY AG,Fitch,Short-term Issuer Default Rating,FDS,Foreign,WD,2012-04-05,--,,--,,EUR,
CECONOMY AG,Fitch,Short-term Issuer Default Rating,FDS,Foreign,F3,2005-07-27,,,,,,
CECONOMY AG,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BB,2022-12-13,Pos,2025-11-17,--,,EURUKE,2025-11-17
CECONOMY AG,Fitch,Long-term Issuer Default Rating,FDL,Foreign,WD,2016-12-05,,,,,,
CECONOMY AG,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB-,2014-03-10,,,,,,
CECONOMY AG,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB,2003-02-26,,,,,,
CECONOMY AG,Egan-Jones,Senior Unsecured,EJU,Foreign,NR,2024-11-18,--,,--,,--,
CECONOMY AG,Egan-Jones,Senior Unsecured,EJU,Foreign,B,2022-10-07,,,,,,
CECONOMY AG,Egan-Jones,Senior Unsecured,EJU,Foreign,BBB-,2018-01-10,,,,,,
CECONOMY AG,Egan-Jones,Senior Unsecured,EJU,Foreign,BB+,2016-02-24,,,,,,
CECONOMY AG,Egan-Jones,Senior Unsecured,EJU,Domestic,NR,2024-11-18,--,,--,,--,
CECONOMY AG,Egan-Jones,Senior Unsecured,EJU,Domestic,B,2022-10-07,,,,,,
CECONOMY AG,Egan-Jones,Senior Unsecured,EJU,Domestic,BBB-,2018-01-10,,,,,,
CECONOMY AG,Egan-Jones,Senior Unsecured,EJU,Domestic,BB+,2016-02-24,,,,,,
CECONOMY AG,Egan-Jones,Commercial Paper,EJC,Foreign,NR,2023-06-27,--,,--,,--,2024-11-18
CECONOMY AG,Egan-Jones,Commercial Paper,EJC,Foreign,A3,2022-10-07,,,,,,
CECONOMY AG,Egan-Jones,Commercial Paper,EJC,Foreign,A1,2020-01-09,,,,,,
CECONOMY AG,Egan-Jones,Commercial Paper,EJC,Foreign,A2,2019-08-09,,,,,,
CECONOMY AG,Egan-Jones,Commercial Paper,EJC,Foreign,A1,2018-01-10,,,,,,
